onset	duration	nwb_table	treelevel
139.98299980163574	0.09999999999999432	epochs	0.0
139.98299980163574	0.044999999999987494	epochs	1.0
140.02799980163573	0.010005000000006703	epochs	1.0
140.03800480163574	0.04499500000000012	epochs	1.0
140.08299980163574	0.7049949999999967	epochs	0.0
140.08299980163574	0.5	epochs	-1.0
140.08299980163574	0.5	epochs	1.0
140.58299980163574	0.060000000000002274	epochs	-1.0
140.58299980163574	0.025000000000005684	epochs	-1.0
140.58299980163574	0.025000000000005684	epochs	1.0
140.60799980163574	0.009999999999990905	epochs	-1.0
140.60799980163574	0.009999999999990905	epochs	1.0
140.61799980163573	0.025000000000005684	epochs	-1.0
140.61799980163573	0.025000000000005684	epochs	1.0
140.64299980163574	0.060000000000002274	epochs	-1.0
140.64299980163574	0.025000000000005684	epochs	-1.0
140.64299980163574	0.025000000000005684	epochs	1.0
140.66799980163574	0.009999999999990905	epochs	-1.0
140.66799980163574	0.009999999999990905	epochs	1.0
140.67799980163574	0.025000000000005684	epochs	-1.0
140.67799980163574	0.025000000000005684	epochs	1.0
140.70299980163574	0.060000000000002274	epochs	-1.0
140.70299980163574	0.025000000000005684	epochs	-1.0
140.70299980163574	0.025000000000005684	epochs	1.0
140.72799980163575	0.009999999999990905	epochs	-1.0
140.72799980163575	0.009999999999990905	epochs	1.0
140.73799980163574	0.025000000000005684	epochs	-1.0
140.73799980163574	0.025000000000005684	epochs	1.0
140.76299980163574	0.024994999999989886	epochs	1.0
227.7999997138977	0.09999999999999432	epochs	0.0
227.7999997138977	0.044999999999987494	epochs	1.0
227.8449997138977	0.010005000000006703	epochs	1.0
227.8550047138977	0.04499500000000012	epochs	1.0
227.8999997138977	61.38499500000003	epochs	0.0
227.8999997138977	0.5	epochs	-1.0
227.8999997138977	0.5	epochs	-1.0
227.8999997138977	0.5	epochs	1.0
228.3999997138977	0.060000000000002274	epochs	-1.0
228.3999997138977	0.025000000000005684	epochs	-1.0
228.3999997138977	0.025000000000005684	epochs	1.0
