name	electrode_name	type	units	sampling_frequency	stream_id	recording_mode
electrode_0	electrode_0	n/a	V	-1.0	data_00000_AD0,data_00001_AD0,data_00002_AD0,data_00003_AD0,data_00004_AD0,data_00005_AD0,data_00006_AD0,data_00007_AD0,data_00008_AD0,data_00009_AD0,data_00010_AD0,data_00011_AD0,data_00012_AD0,data_00013_AD0,data_00014_AD0,data_00015_AD0,data_00016_AD0,data_00017_AD0,data_00018_AD0,data_00019_AD0,data_00020_AD0,data_00021_AD0,data_00022_AD0,data_00023_AD0,data_00024_AD0,data_00025_AD0,data_00026_AD0,data_00027_AD0,data_00028_AD0,data_00029_AD0,data_00030_AD0,data_00031_AD0,data_00032_AD0,data_00033_AD0,data_00034_AD0,data_00035_AD0,data_00036_AD0,data_00037_AD0,data_00038_AD0	n/a
